ts_ns,ax,ay,az,gx,gy,gz,mx,my,mz
1774594769464,-0.11971009,-0.8762778,8.916007,-0.2003638,0.105068825,-0.09773844,-0.53999996,-17.94,-25.68
1774594769475,-0.17717093,-0.89064306,8.973468,-0.24190263,0.10995574,-0.105068825,-0.24,-17.52,-25.92
1774594769494,-0.21068975,-0.80445176,9.227253,-0.30665436,0.18448131,-0.12095132,-0.17999999,-16.38,-26.46
1774594769504,-0.34476504,-0.8283938,9.375694,-0.344528,0.25167647,-0.13683382,-0.29999998,-17.16,-27.119999
1774594769514,-0.45010993,-0.8523358,9.461885,-0.3481932,0.24556783,-0.13316862,-0.29999998,-16.98,-27.0
1774594769524,-0.49799395,-0.8619126,9.552865,-0.344528,0.2284636,-0.12583824,0.0,-17.279999,-27.359999
1774594769535,-0.50757074,-0.842759,9.653421,-0.3371976,0.19303341,-0.11362094,0.06,-17.039999,-27.48
1774594769545,-0.36391866,-0.7134721,9.911995,-0.31887165,0.11728613,-0.09407325,0.06,-17.22,-27.84
1774594769556,-0.23463176,-0.6368576,10.070012,-0.29810223,0.07941248,-0.09162979,-0.42,-17.76,-27.24
1774594769566,-0.1340753,-0.5650316,10.199299,-0.2687807,0.059864793,-0.105068825,-0.29999998,-17.34,-27.18
1774594769576,0.033518825,-0.33518824,10.520123,-0.19303341,0.07696902,-0.13561209,-0.12,-17.279999,-27.06
1774594769587,0.038307227,-0.33997664,10.534488,-0.13439035,0.07696902,-0.1600467,0.17999999,-16.859999,-27.24
1774594769597,-0.07182605,-0.37349546,10.606314,-0.080634214,0.09040806,-0.18081611,0.24,-16.68,-27.3
1774594769608,-0.22984336,-0.35913026,10.381259,0.008552114,0.09040806,-0.1966986,0.17999999,-16.44,-27.18
1774594769617,-0.24420857,-0.34476504,10.213664,0.047647487,0.062308256,-0.20280726,0.35999998,-16.199999,-27.48
1774594769628,-0.21068975,-0.2633622,10.01734,0.0720821,0.035430185,-0.21013765,0.53999996,-16.38,-27.599998
1774594769639,-0.16759412,-0.17717093,9.916783,0.081855945,0.018325957,-0.21991149,0.59999996,-16.8,-27.18
1774594769650,-0.23942018,-0.2825158,9.974244,0.09896017,0.002443461,-0.25167647,0.24,-16.98,-27.18
1774594769660,-0.37828386,-0.31124622,10.022128,0.112399206,0.010995574,-0.25778514,0.06,-17.1,-26.88
1774594769670,-0.45968673,-0.22026655,9.945514,0.13683382,0.015882496,-0.25900686,0.06,-16.68,-26.82
1774594769680,-0.37828386,-0.11971009,9.77792,0.14782938,-0.013439035,-0.26511553,0.24,-16.74,-26.939999
1774594769690,-0.34955344,-0.20111294,9.940725,0.15515977,-0.019547688,-0.27122417,-0.42,-17.4,-27.06
1774594769700,-0.33518824,-0.20111294,10.070012,0.16615535,-0.004886922,-0.27366763,-0.42,-17.4,-27.24
1774594769711,-0.33518824,-0.1388637,10.156203,0.18448131,0.004886922,-0.27366763,-0.35999998,-17.58,-26.58
1774594769721,-0.36870706,-0.01436521,10.1226845,0.24678956,0.015882496,-0.28588495,0.06,-17.039999,-26.34
1774594769731,-0.39743748,0.1388637,10.022128,0.27488935,0.019547688,-0.2883284,0.17999999,-17.1,-26.279999
1774594769741,-0.4165911,0.25378537,9.92636,0.2932153,0.009773844,-0.2883284,0.06,-16.8,-26.76
1774594769751,-0.50757074,0.33039984,10.031705,0.3200934,-0.012217305,-0.28221974,0.65999997,-17.1,-27.24
1774594769761,-0.5410896,0.35913026,9.998186,0.3371976,-0.02687807,-0.26633725,0.59999996,-17.699999,-27.119999
1774594769771,-0.51235914,0.36870706,9.974244,0.36163223,-0.06841691,-0.24923302,0.17999999,-18.0,-27.18
1774594769781,-0.45968673,0.320823,10.041282,0.37507126,-0.09773844,-0.23457226,0.12,-18.24,-26.519999
1774594769792,-0.3878607,0.2681506,10.141838,0.39584067,-0.12217305,-0.21135938,0.06,-17.94,-26.82
1774594769802,-0.1388637,0.15322891,10.409989,0.4654793,-0.10995574,-0.16615535,0.12,-18.42,-26.46
1774594769813,0.0047884034,0.20590134,10.395624,0.5375614,-0.09896017,-0.15149458,0.71999997,-18.18,-26.46
1774594769824,0.08140286,0.29209262,10.290278,0.6243043,-0.09162979,-0.14294247,1.02,-18.359999,-26.099998
1774594769834,0.20111294,0.62728083,9.662998,0.7672467,-0.07574729,-0.1282817,2.1599998,-17.34,-26.58
1774594769844,0.22984336,0.78050977,9.241618,0.82344633,-0.062308256,-0.11484267,1.8,-17.64,-27.18
1774594769856,0.35913026,1.0007763,8.7053175,0.84299403,-0.04520403,-0.096516706,1.9799999,-17.58,-27.0
1774594769866,0.5554548,1.3215994,7.747637,0.77946407,-0.02687807,-0.080634214,1.4399999,-18.3,-26.099998
1774594769876,0.60333884,1.484405,7.374141,0.675617,-0.021991149,-0.087964594,1.68,-18.96,-25.619999
1774594769888,0.63206923,1.6950948,7.1347213,0.52290064,-0.021991149,-0.103847094,1.62,-19.619999,-25.619999
1774594769898,0.5746084,1.7812861,7.2304893,0.2003638,-0.010995574,-0.14538592,1.4399999,-20.58,-25.74
1774594769908,0.45968673,1.6998832,7.642292,0.012217305,-0.008552114,-0.16615535,0.84,-20.64,-25.68
1774594769919,0.2873042,1.6280571,8.2169,-0.10751228,-0.002443461,-0.17715092,0.96,-20.22,-25.619999
1774594769930,-0.009576807,1.5562311,9.423578,-0.27977628,0.030543262,-0.18081611,1.62,-19.14,-25.38
1774594769940,-0.10055647,1.532289,9.935937,-0.3042109,0.036651913,-0.18081611,2.22,-18.84,-25.5
1774594769951,-0.15801731,1.5275006,10.333375,-0.30176744,0.04153884,-0.18325958,2.1,-19.439999,-25.199999
1774594769961,-0.4165911,1.4700398,10.874464,-0.21868975,0.096516706,-0.19058995,1.4399999,-20.699999,-25.26
1774594769972,-0.5650316,1.4508862,10.879252,-0.15760323,0.10629055,-0.18570304,1.14,-21.06,-24.72
1774594769983,-0.7182605,1.5275006,10.749966,-0.07819075,0.111177474,-0.16982053,1.14,-21.119999,-24.9
1774594769993,-0.8283938,1.7812861,10.362105,0.04642576,0.07819075,-0.14049901,1.86,-20.16,-24.779999
1774594770004,-0.8858546,1.910573,10.204087,0.080634214,0.061086524,-0.12950343,1.74,-19.859999,-25.08
1774594770015,-0.91458505,2.0254946,9.993398,0.10873401,0.04642576,-0.11484267,1.92,-19.199999,-25.199999
1774594770025,-1.0151415,2.15957,9.744401,0.12461651,0.021991149,-0.0842994,2.28,-19.08,-25.08
1774594770036,-1.0342951,2.1404164,9.648633,0.12950343,0.007330383,-0.056199603,2.7,-18.9,-25.199999
1774594770047,-1.0055647,2.1308396,9.514558,0.14172074,-0.014660766,-0.017104227,2.6399999,-19.26,-25.08
1774594770057,-0.63206923,2.1308396,9.255983,0.15393804,-0.07819075,0.05375614,2.22,-19.8,-25.439999
1774594770068,-0.36870706,2.111686,9.14585,0.1600467,-0.1160644,0.080634214,2.04,-20.22,-25.439999
1774594770079,-0.15322891,2.0829554,9.069236,0.16371189,-0.14905111,0.09896017,1.86,-20.16,-25.8
1774594770089,0.22026655,1.9776106,8.8777,0.15515977,-0.17959438,0.11484267,1.56,-20.279999,-25.859999
1774594770099,0.33997664,1.8866309,8.781932,0.1441642,-0.18325958,0.1160644,1.3199999,-20.34,-25.859999
1774594770110,0.4213795,1.8052281,8.647857,0.12583824,-0.17104226,0.1160644,1.5,-20.4,-25.56
1774594770120,0.49799395,1.7717092,8.552089,0.10995574,-0.16737708,0.112399206,1.26,-20.46,-25.26
1774594770130,0.7038953,1.7477672,8.389283,0.059864793,-0.15882497,0.1001819,1.86,-19.68,-25.019999
1774594770140,0.8283938,1.7525556,8.39886,0.02687807,-0.14782938,0.0842994,1.68,-19.68,-24.539999
1774594770151,0.89543146,1.7812861,8.470686,0.0012217305,-0.1282817,0.06963864,1.3199999,-19.859999,-24.84
1774594770161,0.91458505,1.958457,8.6334915,-0.037873644,-0.043982297,0.02321288,0.96,-20.34,-24.48
1774594770172,0.8475474,2.0494366,8.662222,-0.047647487,-0.012217305,0.010995574,1.1999999,-19.92,-24.42
1774594770183,0.7661445,2.1452048,8.643068,-0.062308256,0.018325957,-0.0012217305,1.56,-19.619999,-24.48
1774594770193,0.6895301,2.2601264,8.734048,-0.096516706,0.02076942,-0.009773844,1.0799999,-19.38,-24.9
1774594770203,0.6847417,2.3415294,8.896853,-0.10995574,0.019547688,-0.012217305,0.9,-19.439999,-25.619999
1774594770213,0.6655881,2.4133554,9.050082,-0.118507855,0.019547688,-0.02076942,0.96,-19.439999,-25.439999
1774594770224,0.6464345,2.5330653,9.32781,-0.12583824,-0.002443461,-0.040317107,1.0799999,-20.16,-25.98
1774594770234,0.59376204,2.5761611,9.524135,-0.11362094,-0.009773844,-0.05497787,1.02,-20.16,-26.22
1774594770245,0.50278234,2.5953147,9.68694,-0.080634214,-0.014660766,-0.06719518,0.78,-20.16,-26.16
1774594770256,0.2777274,2.5809495,9.797073,0.002443461,-0.030543262,-0.06841691,0.29999998,-19.859999,-26.279999
1774594770267,0.19153613,2.5713725,9.758766,0.05375614,-0.035430185,-0.059864793,0.48,-20.34,-25.74
1774594770277,0.110133275,2.542642,9.643845,0.09773844,-0.039095376,-0.04886922,1.14,-19.98,-25.74
1774594770288,0.06703765,2.4947581,9.500193,0.12583824,-0.04153884,-0.04153884,0.9,-19.92,-25.68
1774594770298,-0.062249243,2.4420857,9.02614,0.1563815,-0.029321533,-0.02565634,1.5,-19.26,-25.92
1774594770308,-0.15801731,2.4372973,8.734048,0.13194689,-0.018325957,-0.012217305,1.3199999,-19.32,-25.8
1774594770318,-0.22984336,2.4229321,8.499416,0.09773844,-0.015882496,0.0012217305,1.62,-19.38,-25.5
1774594770328,-0.22026655,2.3750482,8.331821,-0.037873644,-0.02687807,0.05375614,1.8,-19.08,-25.14
1774594770338,-0.11492168,2.4037786,8.461109,-0.09040806,-0.035430185,0.073303826,1.86,-19.38,-25.56
1774594770349,-0.0047884034,2.456451,8.7053175,-0.14294247,-0.037873644,0.09162979,2.58,-18.96,-25.439999
1774594770360,0.076614454,2.5234885,8.911219,-0.17592919,-0.029321533,0.10140363,2.52,-19.32,-25.38
1774594770369,0.16280572,2.6671407,9.193734,-0.1966986,0.014660766,0.105068825,1.86,-19.56,-24.6
1774594770380,0.15322891,2.6910827,9.241618,-0.19303341,0.030543262,0.10629055,0.78,-20.52,-24.72
1774594770390,0.10055647,2.7246015,9.23683,-0.18570304,0.032986723,0.1160644,0.9,-20.22,-24.779999
1774594770400,0.047884032,2.7629087,9.227253,-0.18081611,0.029321533,0.12583824,1.02,-19.859999,-25.14
1774594770410,0.076614454,2.8491,9.179369,-0.16493362,-0.004886922,0.16371189,0.48,-19.74,-26.58
1774594770420,0.110133275,2.906561,9.136273,-0.1600467,-0.032986723,0.17592919,0.48,-19.26,-27.06
1774594770431,0.1388637,2.9496565,9.155427,-0.15882497,-0.05131268,0.18081611,0.24,-19.74,-27.18
1774594770441,0.062249243,2.9161377,9.284714,-0.16982053,-0.06719518,0.2125811,1.3199999,-18.84,-26.699999
1774594770451,0.095768064,2.9257145,9.323022,-0.19058995,-0.07696902,0.24312437,1.02,-19.439999,-26.099998
1774594770462,0.23463176,3.0358477,9.375694,-0.22113322,-0.080634214,0.2565634,1.1999999,-18.9,-25.74
1774594770472,0.4405331,2.8203697,9.385271,-0.37384954,-0.14049901,0.22602014,1.1999999,-18.779999,-25.859999
1774594770483,0.33997664,2.336741,9.830592,-0.43371433,-0.18570304,0.21991149,1.38,-18.779999,-26.34
1774594770495,0.38307226,1.7717092,10.6637745,-0.48747048,-0.23945917,0.23457226,0.96,-19.02,-26.34
1774594770506,0.6607997,1.4748282,11.420342,-0.49846604,-0.26511553,0.25045475,0.29999998,-19.74,-26.22
1774594770517,0.9672575,1.3790601,12.909535,-0.39950588,-0.27977628,0.21502456,0.65999997,-18.539999,-25.439999
1774594770528,1.0103531,1.2306197,13.259089,-0.26511553,-0.23579398,0.14538592,0.65999997,-18.42,-25.56
1774594770538,0.61291564,0.770933,12.756307,-0.029321533,-0.15271631,0.06841691,-0.35999998,-19.199999,-25.8
1774594770549,0.4309563,0.63206923,12.301409,0.057421334,-0.14049901,0.081855945,0.12,-18.66,-25.74
1774594770560,0.4309563,0.7086837,11.932701,0.118507855,-0.1441642,0.12339478,-0.06,-19.08,-25.619999
1774594770570,0.7134721,1.2593501,11.228806,0.18936823,-0.12095132,0.19058995,0.53999996,-17.58,-25.619999
1774594770581,0.93373865,1.4987702,10.759542,0.18081611,-0.06719518,0.19058995,-0.35999998,-18.42,-25.98
1774594770592,1.0821792,1.6567876,10.113108,0.10873401,0.0012217305,0.15393804,-0.53999996,-17.94,-26.4
1774594770603,0.6799533,0.90021986,9.576807,-0.14782938,0.06352998,0.047647487,-1.14,-19.5,-25.68
1774594770614,0.22984336,0.23463176,9.873688,-0.2919936,0.065973446,0.032986723,-0.71999997,-19.199999,-25.439999
1774594770624,-0.4405331,-0.58897364,11.013328,-0.3933972,0.05131268,0.10262536,-0.96,-18.66,-25.38
1774594770635,-0.44532153,-0.79966336,11.405977,-0.35185838,0.037873644,0.15393804,-1.02,-18.48,-25.26
1774594770645,-0.39743748,-0.93852705,11.511322,-0.26633725,0.034208454,0.18325958,-1.62,-18.539999,-25.26
1774594770656,-0.48362875,-1.2880806,11.008539,-0.10262536,0.037873644,0.19303341,-1.74,-18.779999,-25.92
1774594770666,-0.51714754,-1.436521,10.548853,-0.037873644,0.02321288,0.1966986,-1.5,-18.06,-26.4
1774594770677,-0.50757074,-1.5370775,10.060435,-0.008552114,-0.014660766,0.19914207,-1.26,-17.82,-26.699999
1774594770687,-0.47405192,-1.6232687,9.768343,-0.009773844,-0.04886922,0.204029,-1.68,-17.76,-26.279999
1774594770697,-0.22984336,-1.7669208,9.346964,-0.080634214,-0.15149458,0.22724187,-4.2599998,-19.859999,-26.58
1774594770707,-0.06703765,-1.7621324,9.3421755,-0.13683382,-0.18570304,0.23579398,-4.8599997,-20.16,-26.039999
1774594770717,0.20590134,-1.6807296,9.533711,-0.17104226,-0.19303341,0.23945917,-5.3399997,-20.88,-25.92
1774594770727,0.45489833,-1.5849615,9.710882,-0.20158553,-0.17348573,0.23335053,-4.74,-20.34,-25.74
1774594770737,0.80445176,-1.412579,9.974244,-0.1966986,-0.06841691,0.19914207,-3.84,-19.56,-25.08
1774594770747,0.89543146,-1.3215994,10.007763,-0.16493362,-0.002443461,0.17959438,-2.9399998,-18.48,-24.84
1774594770757,0.89543146,-1.2976574,9.921572,-0.11362094,0.065973446,0.15515977,-2.3999999,-18.119999,-24.72
1774594770767,0.6751649,-1.3455414,9.610326,-0.0012217305,0.14172074,0.111177474,-3.1799998,-19.26,-24.6
1774594770778,0.45968673,-1.364695,9.3421755,0.064751714,0.14660765,0.09162979,-3.1799998,-19.68,-24.779999
1774594770788,0.11492168,-1.3838485,8.925584,0.12705997,0.11484267,0.07574729,-4.2599998,-20.82,-24.539999
1774594770798,-0.11971009,-1.3838485,8.556877,0.15393804,0.1001819,0.06963864,-4.3199997,-20.82,-24.84
1774594770808,-0.5554548,-1.2976574,7.795521,0.10995574,0.04153884,0.06719518,-4.2,-20.4,-24.18
1774594770818,-0.641646,-1.2497733,6.9958572,0.02687807,-0.04642576,0.0720821,-3.1799998,-19.439999,-24.18
1774594770828,-0.6368576,-1.2354081,7.541735,-0.08307768,-0.07452556,0.07696902,-3.1799998,-18.9,-24.24
1774594770840,-0.6464345,-1.5753847,8.432379,-0.28221974,0.05375614,0.09285152,-3.3,-18.48,-24.6
1774594770850,-0.7086837,-1.6663644,8.590396,-0.32253686,0.081855945,0.10873401,-4.14,-18.96,-23.88
1774594770860,-0.7230489,-1.7142484,8.911219,-0.3652974,0.112399206,0.13805555,-3.72,-19.08,-23.939999
1774594770870,-0.63206923,-1.7525556,9.141062,-0.38362336,0.13316862,0.16371189,-4.2,-19.5,-23.82
1774594770880,-0.51235914,-1.7142484,9.528923,-0.36041048,0.14905111,0.19425514,-3.9599998,-19.14,-24.6
1774594770890,-0.41180268,-1.6519991,9.5385,-0.3323107,0.14538592,0.20647246,-4.38,-19.199999,-24.84
1774594770899,-0.2873042,-1.5466543,9.543288,-0.30787608,0.13683382,0.21380283,-4.02,-19.08,-24.3
1774594770910,-0.20590134,-1.4891934,9.572019,-0.2919936,0.14049901,0.21624629,-4.3199997,-19.26,-24.119999
1774594770920,-0.22984336,-1.4269443,9.284714,-0.25045475,0.12339478,0.22602014,-4.56,-19.439999,-24.119999
1774594770930,-0.18195933,-1.316811,9.155427,-0.25900686,0.10873401,0.23335053,-4.44,-18.9,-24.359999
1774594770951,0.1388637,-1.1109096,9.212888,-0.33353242,0.10140363,0.21746802,-3.4199998,-17.1,-24.72
1774594770961,0.16280572,-1.0965444,9.299079,-0.3567453,0.10262536,0.20647246,-3.84,-17.22,-25.199999
1774594770971,0.16280572,-1.1061212,9.437943,-0.38362336,0.1001819,0.18936823,-3.4199998,-17.1,-25.56
1774594770981,0.16280572,-1.1444284,9.595961,-0.39828414,0.09896017,0.17104226,-3.06,-17.58,-25.98
1774594770991,0.1436521,-1.1779473,9.763555,-0.40317106,0.103847094,0.15515977,-2.7,-17.279999,-25.68
1774594771001,0.12449849,-1.2641385,10.103531,-0.37018433,0.10262536,0.12461651,-1.9799999,-16.619999,-25.859999
1774594771011,0.038307227,-1.340753,10.25676,-0.33353242,0.103847094,0.10751228,-2.28,-16.26,-25.859999
1774594771021,-0.08140286,-1.3742718,10.304645,-0.30665436,0.112399206,0.096516706,-2.34,-15.9,-26.58
1774594771031,-0.19632454,-1.3311762,10.242394,-0.2406809,0.12583824,0.09040806,-2.34,-15.48,-27.119999
1774594771041,-0.20590134,-1.2976574,10.184934,-0.21013765,0.12461651,0.08552113,-1.9799999,-15.42,-27.779999
1774594771052,-0.22026655,-1.283292,10.156203,-0.19303341,0.12339478,0.0842994,-1.9799999,-15.54,-27.779999
1774594771062,-0.24420857,-1.2449849,10.13705,-0.172264,0.12705997,0.081855945,-2.34,-15.36,-27.119999
1774594771072,-0.22984336,-1.115698,10.031705,-0.12583824,0.1282817,0.07696902,-2.6399999,-14.94,-26.76
1774594771082,-0.17717093,-1.0103531,9.964667,-0.10262536,0.105068825,0.0720821,-2.58,-15.24,-26.46
1774594771092,-0.095768064,-0.90979666,9.945514,-0.07819075,0.080634214,0.064751714,-2.1599998,-15.179999,-27.0
1774594771102,-0.023942016,-0.866701,9.931149,-0.058643065,0.059864793,0.05131268,-1.86,-15.179999,-26.519999
1774594771112,0.038307227,-0.842759,9.935937,-0.03176499,0.042760566,0.02565634,-1.74,-15.36,-26.64
1774594771122,0.062249243,-0.8571242,9.9790325,-0.015882496,0.03176499,0.013439035,-1.86,-15.54,-26.64
1774594771132,0.095768064,-0.866701,10.0748005,0.004886922,0.028099801,0.004886922,-1.9799999,-15.54,-27.119999
1774594771142,0.18674773,-0.82360536,10.160992,0.02565634,0.029321533,-0.010995574,-1.92,-15.059999,-27.599998
1774594771153,0.30645782,-0.78050977,10.323798,0.105068825,0.02687807,-0.056199603,-1.74,-14.5199995,-27.779999
1774594771163,0.33997664,-0.7613561,10.395624,0.13927728,0.03176499,-0.07452556,-2.1599998,-14.88,-27.599998
1774594771174,0.34955344,-0.7374141,10.43872,0.20158553,0.03176499,-0.096516706,-1.62,-14.94,-27.359999
1774594771184,0.40222588,-0.59376204,10.28549,0.35063666,0.03176499,-0.14049901,-2.04,-15.839999,-27.599998
1774594771194,0.4213795,-0.48362875,10.093954,0.40439278,0.032986723,-0.16126843,-1.56,-15.599999,-27.539999
1774594771204,0.4309563,-0.38307226,9.821015,0.45081854,0.034208454,-0.19181168,-1.74,-15.48,-27.599998
1774594771214,0.4261679,-0.37828386,9.528923,0.47525316,0.008552114,-0.22479841,-1.4399999,-15.24,-27.18
1774594771224,0.40701428,-0.37349546,9.260772,0.48258355,-0.05497787,-0.2724459,-1.68,-16.08,-26.82
1774594771234,0.4309563,-0.23942018,9.11712,0.45570546,-0.07819075,-0.29810223,-1.92,-16.619999,-27.18
1774594771244,0.49320555,-0.24420857,9.050082,0.4007276,-0.11362094,-0.32620203,-2.1,-17.34,-27.779999
1774594771254,0.5602432,-0.33997664,9.193734,0.35796702,-0.13805555,-0.35063666,-1.38,-16.98,-27.96
1774594771264,0.6607997,-0.521936,9.868899,0.2602286,-0.13927728,-0.4007276,-1.1999999,-17.4,-27.18
1774594771274,0.61770403,-0.59376204,10.223241,0.25045475,-0.111177474,-0.4129449,-1.0799999,-17.039999,-27.0
1774594771285,0.50757074,-0.6655881,10.419566,0.2602286,-0.052534413,-0.42271876,-0.71999997,-17.039999,-27.06
1774594771295,0.40222588,-0.7038953,10.400413,0.2919936,0.004886922,-0.4202753,-0.42,-16.68,-26.939999
1774594771305,0.2873042,-0.56982,10.108319,0.37995818,0.064751714,-0.40439278,0.0,-16.5,-27.06
1774594771315,0.2633622,-0.4261679,9.811439,0.4361578,0.07086037,-0.39461896,0.06,-16.8,-26.82
1774594771325,0.272939,-0.19153613,9.385271,0.48747048,0.056199603,-0.3811799,0.0,-17.4,-26.88
1774594771335,0.35913026,0.2873042,8.48984,0.50946164,0.013439035,-0.36651915,0.06,-17.699999,-27.0
1774594771345,0.37828386,0.48841715,8.12592,0.46670106,-0.007330383,-0.35796702,-0.48,-18.3,-27.119999
1774594771356,0.40701428,0.6943185,7.8290396,0.37384954,-0.007330383,-0.3481932,-0.24,-18.18,-27.24
1774594771367,0.41180268,0.79008657,7.73806,0.28344148,-0.0012217305,-0.3371976,0.12,-18.18,-27.599998
1774594771377,0.38307226,0.80445176,8.1402855,0.037873644,0.02321288,-0.30787608,0.35999998,-18.0,-26.82
1774594771389,0.35434186,0.79966336,8.494628,-0.03176499,0.02443461,-0.29810223,0.53999996,-18.3,-26.58
1774594771400,0.2873042,0.81402856,8.987833,-0.09285152,0.02565634,-0.29443705,0.78,-18.119999,-25.859999
1774594771411,0.06703765,0.6991069,9.682152,-0.12339478,0.08552113,-0.2968805,0.59999996,-18.359999,-25.74
1774594771421,-0.047884032,0.6368576,9.744401,-0.111177474,0.103847094,-0.2932153,0.35999998,-18.359999,-26.039999
1774594771432,-0.076614454,0.7469909,9.821015,-0.039095376,0.09162979,-0.2883284,0.12,-18.96,-27.06
1774594771442,-0.047884032,0.8762778,9.80665,-0.0061086523,0.0720821,-0.29077184,0.53999996,-18.48,-27.24
1774594771453,-0.023942016,1.115698,9.744401,0.02687807,0.042760566,-0.2968805,0.17999999,-18.6,-27.24
1774594771464,-0.019153614,1.3120226,9.639056,0.034208454,0.02565634,-0.30176744,0.12,-18.48,-27.18
1774594771474,-0.019153614,1.541866,9.481039,-0.004886922,0.0,-0.31031954,0.06,-18.3,-27.0
1774594771486,0.0,1.5897499,9.500193,-0.05375614,-0.0061086523,-0.3115413,0.65999997,-18.06,-26.88
1774594771497,-0.038307227,1.5753847,9.758766,-0.13805555,-0.0036651916,-0.3286455,0.96,-18.18,-25.859999
1774594771508,-0.22026655,1.4460979,9.988609,-0.1685988,0.0036651916,-0.33353242,1.14,-18.18,-25.92
1774594771518,-0.39743748,1.3790601,10.189722,-0.17104226,-0.0036651916,-0.32620203,1.26,-17.82,-25.74
1774594771528,-0.7230489,1.3215994,10.702082,-0.14782938,-0.02076942,-0.31031954,1.3199999,-17.94,-26.4
1774594771538,-0.8283938,1.2593501,10.893618,-0.039095376,-0.05375614,-0.26267207,-1.14,-18.0,-28.14
