ts,ax,ay,az,gx,gy,gz,mx,my,mz
1774511938489,-0.23463176,-0.5746084,9.069236,-0.16126843,0.042760566,-0.1881465,-0.48,20.22,-39.48
1774511938519,-0.17238252,-0.93852705,9.634268,-0.44348818,0.02687807,-0.17470746,0.12,20.22,-39.36
1774511938539,-0.15801731,-1.2689269,10.7356,-0.2968805,0.17592919,-0.13683382,0.24,20.46,-39.66
1774511938559,-0.02873042,-1.2497733,11.180922,-0.029321533,0.19914207,-0.12095132,0.17999999,20.699999,-39.899998
1774511938580,0.062249243,-1.0582372,10.773908,0.22968534,0.12217305,-0.11362094,0.06,20.699999,-39.48
1774511938599,-0.07182605,-0.9624691,10.1226845,0.22968534,0.12217305,-0.11362094,-0.06,20.82,-39.719997
1774511938619,0.023942016,-0.8762778,9.399636,0.58276546,0.07941248,-0.013439035,-0.35999998,20.4,-39.719997
1774511938639,0.5506664,-0.51235914,8.935161,0.6646214,0.11728613,-0.032986723,-0.59999996,19.92,-39.899998
1774511938660,0.94331545,-0.10534488,8.274361,0.6230826,0.08674286,-0.07452556,-0.06,20.279999,-40.44
1774511938681,1.1875241,0.17717093,7.7907324,0.35796702,-0.018325957,-0.16493362,0.24,20.279999,-40.68
1774511938701,1.5275006,0.49799395,7.383718,-0.03176499,-0.21502456,-0.3200934,0.48,20.039999,-40.92
1774511938721,1.685518,0.56982,7.953538,-0.41172317,-0.30909783,-0.376293,0.29999998,19.26,-40.5
1774511938741,1.685518,0.07182605,9.016563,-0.7415904,-0.21991149,-0.30787608,-0.06,18.539999,-40.44
1774511938761,1.3263878,0.05267244,10.04607,-0.8368854,-0.06352998,-0.35185838,-0.24,18.06,-40.62
1774511938781,0.25857377,0.04309563,10.831368,-0.70616025,0.080634214,-0.33964106,-0.42,18.24,-40.32
1774511938801,-0.46926352,-0.19632454,11.089942,-0.45814893,0.16371189,-0.26633725,-0.17999999,19.08,-40.379997
1774511938821,-0.78050977,-0.16759412,10.6877165,-0.18570304,0.119729586,-0.18081611,-0.65999997,19.68,-40.32
1774511938841,-0.6512229,0.35913026,9.797073,-0.059864793,-0.012217305,-0.14660765,-0.9,20.16,-39.48
1774511938861,-0.35434186,0.81881696,9.270349,-0.002443461,-0.061086524,-0.11484267,-1.02,20.82,-39.36
1774511938882,-0.12449849,0.90500826,9.074024,0.013439035,-0.0061086523,-0.06719518,-1.68,20.76,-39.3
1774511938902,0.11971009,0.90021986,8.834604,-0.008552114,0.002443461,-0.043982297,-1.68,20.58,-39.0
1774511938924,0.19632454,0.45010993,8.710106,-0.040317107,-0.039095376,-0.014660766,-1.38,21.42,-39.66
1774511938944,0.30166942,0.45010993,8.604761,-0.062308256,-0.07452556,0.04886922,-1.38,21.18,-39.78
1774511938964,0.24420857,0.62728083,8.8777,-0.15515977,-0.09040806,0.07696902,-0.84,21.42,-39.6
1774511938985,0.21068975,0.7326257,9.437943,-0.2968805,-0.13194689,0.10262536,-1.26,21.3,-39.719997
1774511939005,0.29688102,0.78050977,10.390836,-0.3494149,-0.17348573,0.11484267,-1.9799999,20.46,-39.239998
1774511939026,0.41180268,0.8379706,11.051635,-0.27366763,-0.12339478,0.12705997,-1.86,21.359999,-39.239998
1774511939047,0.37828386,0.8331822,11.415554,-0.09285152,0.009773844,0.112399206,-2.1599998,21.539999,-39.12
1774511939068,0.10055647,0.7517793,11.142614,0.13561209,0.118507855,0.09285152,-1.9799999,22.08,-39.12
1774511939088,0.05746084,0.7278373,10.630256,0.33353242,0.10995574,0.12461651,-2.04,22.02,-38.879997
1774511939109,0.062249243,0.7182605,10.070012,0.42760566,0.08307768,0.18692477,-2.22,21.3,-38.64
1774511939130,0.19632454,0.7374141,10.01734,0.37018433,0.015882496,0.2602286,-1.74,21.18,-38.7
1774511939150,0.24420857,0.48362875,10.323798,0.21991149,-0.062308256,0.29932398,-1.5,21.0,-38.82
1774511939170,0.58418524,0.033518825,10.812215,0.030543262,-0.19547687,0.3481932,-1.0799999,20.82,-38.94
1774511939190,1.0486604,-0.47884035,11.851298,-0.1563815,-0.35185838,0.32742378,-1.14,20.699999,-38.7
1774511939210,1.1492168,-0.82360536,12.540829,-0.15393804,-0.41538838,0.3042109,-1.92,20.52,-38.94
1774511939231,1.0199299,-1.460463,12.459426,-0.02443461,-0.33964106,0.27977628,-2.1,20.64,-38.579998
1774511939251,1.0055647,-2.27928,12.301409,0.07696902,-0.13439035,0.29077184,-2.7,21.3,-38.879997
1774511939272,0.9911995,-2.27928,11.865664,0.3200934,-0.037873644,0.2724459,-2.28,21.119999,-38.34
1774511939291,0.79966336,-2.1404164,10.453085,0.65118235,0.035430185,0.22479841,-1.9799999,21.359999,-38.64
1774511939311,0.5746084,-2.3127987,9.078813,0.86254174,0.13561209,0.18081611,-1.9799999,21.359999,-38.64
1774511939332,0.45968673,-2.207454,8.020576,0.8698721,0.15393804,0.15027285,-2.1,20.76,-38.34
1774511939351,0.272939,-2.3558946,7.6853876,0.6914995,0.073303826,0.09896017,-2.28,19.56,-38.28
1774511939372,0.1340753,-2.5761611,8.149862,0.42394048,0.03176499,0.07574729,-2.1,18.72,-38.219997
1774511939392,0.08140286,-2.566584,8.513782,0.16371189,0.14172074,0.07574729,-1.3199999,18.18,-38.64
1774511939413,-0.18195933,-2.6048915,8.647857,-0.002443461,0.24312437,0.08307768,-0.9,18.24,-38.76
1774511939433,-0.29688102,-2.4181437,8.552089,-0.07696902,0.25167647,0.1001819,0.06,18.779999,-38.94
1774511939453,-0.40701428,-2.255338,8.446744,-0.10751228,0.17104226,0.09773844,0.29999998,18.779999,-39.0
1774511939475,-0.39264908,-1.9919758,8.322245,-0.19058995,0.07574729,0.11728613,0.53999996,19.26,-38.46
1774511939497,-0.21547815,-1.6519991,8.643068,-0.35918877,0.013439035,0.16249016,1.02,19.619999,-38.28
1774511939518,-0.076614454,-1.4030021,9.203311,-0.47158796,0.0012217305,0.1966986,0.71999997,19.08,-37.739998
1774511939539,-0.19632454,-1.3790601,9.648633,-0.38606682,-0.008552114,0.19303341,0.71999997,19.32,-37.14
1774511939559,-0.1340753,-1.283292,9.782708,-0.2443461,0.05375614,0.15393804,0.53999996,19.26,-37.2
1774511939581,0.047884032,-1.2018893,10.309433,-0.052534413,0.056199603,0.13561209,0.59999996,19.859999,-37.26
